ID,Age,Gender,Experience,Income,Family,CCAvg,Education,Mortgage,HomeOwnership,Personal Loan
1570,51.0,F,27,44.0,3,1.9,m,141,Home Owner,0
1571,41.0,F,16,114.0,4,3.5,b,0,Rent,1
1572,37.0,F,13,73.0,4,2.4,b,0,Rent,0
1573,64.0,F,40,63.0,4,1.2,m,0,Rent,0
1574,44.0,F,20,69.0,1,0.8,a,184,Rent,0
1575,62.0,F,37,42.0,3,1.5,b,0,Rent,0
1576,50.0,F,26,88.0,1,2.7,b,0,Rent,0
1577,43.0,F,18,98.0,2,0.4,b,0,Rent,0
1578,34.0,M,8,65.0,1,3.0,b,227,Rent,1
1579,38.0,M,13,12.0,2,0.3,m,104,Rent,0
1580,29.0,F,5,122.0,4,3.0,b,0,Rent,1
1581,39.0,F,14,12.0,2,0.0,a,0,Rent,0
1582,53.0,F,29,24.0,2,0.2,b,0,Rent,0
1583,43.0,F,19,170.0,4,4.25,b,318,Rent,1
1584,0.0,F,36,184.0,4,2.3,m,342,Rent,1
1585,46.0,F,20,25.0,4,0.6,a,125,Rent,0
1586,57.0,F,31,131.0,2,2.7,b,0,Rent,0
1587,59.0,F,33,50.0,2,2.3,a,0,Rent,0
1588,52.0,F,28,21.0,2,0.4,b,0,Rent,0
1589,29.0,F,3,55.0,3,1.1,m,0,Rent,0
1590,57.0,F,32,124.0,1,0.2,m,0,Rent,1
1591,49.0,F,23,58.0,4,2.6,b,188,Rent,0
1592,39.0,F,13,72.0,2,2.8,b,0,Rent,0
1593,56.0,M,31,192.0,1,7.0,a,0,Rent,1
1594,63.0,M,38,83.0,3,1.8,m,0,Rent,0
1595,37.0,M,12,93.0,1,2.8,b,0,Rent,0
1596,56.0,M,26,38.0,3,1.0,a,110,Rent,0
1597,45.0,M,20,55.0,4,1.9,a,164,Rent,0
1598,66.0,M,41,11.0,3,0.1,a,0,Rent,0
1599,40.0,M,15,85.0,2,0.4,b,0,Rent,0
1600,50.0,M,24,124.0,1,4.9,b,266,Rent,0
1601,60.0,M,36,129.0,2,6.0,b,0,Rent,0
1602,31.0,M,7,180.0,1,4.3,b,0,Rent,0
1603,40.0,M,14,74.0,4,1.4,m,0,Rent,0
1604,36.0,M,6,138.0,1,7.0,a,86,Rent,1
1605,55.0,M,29,111.0,2,3.6,a,0,Rent,1
1606,54.0,M,28,83.0,3,0.8,b,0,Rent,0
1607,35.0,M,10,33.0,4,1.7,b,87,Rent,0
1608,55.0,M,29,21.0,4,0.7,a,0,Rent,0
1609,36.0,M,10,35.0,2,0.3,b,98,Rent,0
1610,66.0,M,41,105.0,1,0.8,a,0,Rent,0
1611,38.0,M,14,103.0,1,0.8,m,0,Rent,0
1612,58.0,M,32,75.0,2,2.3,a,0,Rent,0
1613,41.0,M,17,33.0,1,0.7,b,104,Rent,0
1614,60.0,M,34,52.0,4,1.7,m,0,Rent,0
1615,47.0,M,23,89.0,1,2.6,m,0,Rent,0
1616,62.0,M,36,63.0,1,2.5,a,0,Rent,0
1617,48.0,M,23,84.0,4,3.1,m,0,Rent,1
1618,61.0,M,36,44.0,4,2.1,b,0,Rent,0
1619,29.0,M,3,29.0,3,1.0,b,0,Rent,0
1620,45.0,M,21,29.0,1,0.3,a,0,Rent,0
1621,39.0,M,14,22.0,2,0.3,m,0,Rent,0
1622,31.0,M,6,53.0,4,2.2,b,114,Rent,0
1623,39.0,M,14,24.0,2,0.3,m,0,Rent,0
1624,63.0,M,38,153.0,1,1.3,b,455,Rent,0
1625,28.0,M,2,31.0,2,0.3,m,0,Rent,0
1626,56.0,M,30,21.0,2,0.7,m,0,Rent,0
1627,31.0,M,6,180.0,2,6.7,b,0,Rent,0
1628,46.0,M,20,82.0,3,0.7,m,0,Rent,0
1629,42.0,M,18,90.0,4,0.8,b,245,Rent,0
1630,53.0,M,29,154.0,4,7.4,a,0,Rent,1
1631,41.0,M,17,99.0,2,1.8,m,0,Rent,0
1632,61.0,M,36,153.0,1,2.6,m,0,Rent,1
1633,31.0,M,5,93.0,2,3.1,m,0,Rent,1
1634,62.0,M,38,53.0,1,0.0,m,0,Rent,0
1635,59.0,M,34,18.0,3,1.3,m,104,Rent,0
1636,49.0,M,24,70.0,1,2.9,b,0,Rent,0
1637,65.0,M,39,100.0,4,1.7,a,0,Rent,0
1638,30.0,M,6,193.0,3,6.3,a,0,Rent,1
1639,32.0,M,7,125.0,1,0.0,b,0,Rent,0
1640,56.0,M,31,68.0,2,0.0,a,0,Rent,0
1641,36.0,M,10,55.0,1,2.0,b,95,Rent,0
1642,58.0,M,34,152.0,4,3.6,a,0,Rent,1
1643,27.0,M,3,84.0,3,1.5,b,0,Rent,0
1644,41.0,M,16,13.0,2,0.0,a,0,Rent,0
1645,59.0,M,35,33.0,4,0.4,b,131,Rent,0
1646,56.0,M,32,89.0,4,1.0,m,90,Rent,0
1647,52.0,M,26,93.0,1,2.4,b,0,Rent,0
1648,35.0,M,5,68.0,4,1.8,a,0,Rent,0
1649,47.0,M,21,85.0,2,1.7,m,0,Rent,0
1650,29.0,M,4,73.0,1,0.8,m,0,Rent,0
1651,31.0,M,6,83.0,4,2.2,m,106,Rent,0
1652,62.0,F,36,158.0,2,6.3,a,0,Rent,1
1653,48.0,F,18,182.0,4,6.0,a,0,Rent,1
1654,26.0,F,1,24.0,2,0.9,a,123,Rent,0
1655,60.0,F,34,102.0,2,2.0,b,0,Rent,0
1656,35.0,F,11,53.0,3,2.8,b,0,Rent,0
1657,40.0,F,15,175.0,2,3.3,b,0,Rent,0
1658,31.0,F,5,28.0,3,1.0,b,0,Rent,0
1659,50.0,F,25,14.0,4,0.8,b,0,Rent,0
1660,33.0,F,7,139.0,1,4.0,a,106,Rent,1
1661,37.0,F,11,34.0,3,0.9,b,0,Rent,0
1662,38.0,F,14,64.0,1,1.5,a,0,Rent,0
1663,63.0,F,38,84.0,4,0.1,m,0,Rent,0
1664,57.0,F,32,42.0,3,0.5,m,0,Rent,0
1665,61.0,F,35,63.0,1,1.6,b,0,Rent,0
1666,37.0,F,12,100.0,3,1.2,a,341,Rent,0
1667,2.0,F,25,190.0,2,4.2,m,0,Rent,1
1668,44.0,F,20,22.0,1,1.0,b,91,Rent,0
1669,63.0,F,37,20.0,1,0.8,m,0,Rent,0
1670,43.0,F,18,21.0,2,1.4,m,0,Rent,0
1671,38.0,F,14,25.0,4,0.4,m,101,Rent,0
1672,34.0,F,9,20.0,4,1.1,a,0,Rent,0
1673,48.0,F,23,173.0,3,0.2,b,0,Rent,1
1674,29.0,F,5,81.0,2,2.5,b,0,Rent,0
1675,37.0,F,11,72.74614760746148,2,0.8,m,421,Rent,1
1676,60.0,F,35,119.0,2,3.9,b,0,Rent,0
1677,46.0,F,20,74.0,4,2.6,a,104,Rent,0
1678,34.0,F,10,42.0,1,1.5,m,131,Rent,0
1679,56.0,F,30,73.0,2,1.1,b,0,Rent,0
1680,57.0,M,31,114.0,4,5.2,b,0,Rent,1
1681,62.0,M,36,44.0,2,1.0,a,0,Rent,0
1682,32.0,M,8,141.0,2,4.33333333333333,b,0,Rent,0
1683,51.0,M,26,14.0,2,0.0,b,103,Rent,0
1684,55.0,M,29,33.0,2,0.4,a,0,Rent,0
1685,60.0,M,34,83.0,2,2.0,b,249,Rent,0
1686,40.0,M,16,89.0,4,0.8,b,155,Rent,0
1687,62.0,M,38,39.0,4,2.2,b,0,Rent,0
1688,63.0,M,39,83.0,3,2.0,a,0,Rent,0
1689,60.0,M,34,108.0,2,2.0,b,359,Rent,0
1690,59.0,M,34,21.0,3,1.3,m,0,Rent,0
1691,26.0,M,1,102.0,1,1.9,b,0,Rent,0
1692,56.0,M,32,48.0,1,1.6,a,0,Rent,0
1693,58.0,M,32,32.0,3,1.4,b,0,Rent,0
1694,57.0,M,31,43.0,1,0.2,b,0,Rent,0
1695,48.0,M,23,35.0,4,0.4,m,118,Rent,0
1696,30.0,M,6,184.0,1,6.0,b,0,Rent,0
1697,45.0,M,21,140.0,2,7.6,b,132,Rent,0
1698,64.0,M,38,32.0,3,0.7,m,0,Rent,0
1699,44.0,M,20,149.0,1,1.7,b,0,Rent,0
1700,51.0,M,25,15.0,4,0.6,a,0,Rent,0
1701,43.0,M,16,71.0,3,2.33333333333333,m,0,Rent,0
1702,29.0,M,3,108.0,4,1.8,m,0,Rent,0
1703,56.0,M,30,122.0,2,0.5,b,0,Rent,0
1704,65.0,M,41,40.0,3,0.1,a,0,Rent,0
1705,46.0,M,22,198.0,2,6.66666666666667,b,0,Rent,0
1706,48.0,M,24,79.0,4,1.4,m,0,Rent,0
1707,56.0,M,31,84.0,1,0.1,a,0,Rent,0
1708,61.0,M,37,31.0,3,0.4,m,0,Rent,0
1709,46.0,M,20,12.0,4,0.6,a,0,Rent,0
1710,58.0,M,34,88.0,2,1.6,b,0,Rent,0
1711,31.0,M,5,29.0,2,0.3,m,131,Rent,0
1712,27.0,M,3,201.0,1,6.33333333333333,b,158,Rent,0
1713,44.0,M,20,20.0,1,1.4,a,0,Rent,0
1714,44.0,M,20,15.0,1,1.0,b,0,Rent,0
1715,51.0,M,27,155.0,2,0.4,b,107,Rent,0
1716,39.0,M,13,25.0,3,0.2,m,0,Rent,0
1717,32.0,M,8,200.0,2,6.5,b,565,Rent,0
1718,33.0,M,7,101.0,1,2.7,m,233,Rent,0
1719,40.0,M,16,19.0,4,0.4,m,0,Rent,0
1720,36.0,M,12,188.0,2,6.5,b,0,Rent,0
1721,52.0,M,28,8.0,1,0.3,b,0,Rent,0
1722,54.0,M,29,59.0,2,2.3,a,152,Rent,0
1723,26.0,M,2,72.0,4,2.6,b,0,Rent,0
1724,39.0,M,15,55.0,1,1.5,a,0,Rent,0
1725,46.0,M,19,24.0,3,0.666666666666667,m,0,Rent,0
1726,57.0,M,32,19.0,1,1.3,b,0,Rent,0
1727,59.0,M,33,71.0,2,2.3,a,150,Rent,0
1728,52.0,M,26,54.0,2,1.5,m,0,Rent,0
1729,52.0,M,26,28.0,1,0.3,a,0,Rent,0
1730,50.0,M,20,25.0,4,0.4,a,0,Rent,0
1731,41.0,M,17,51.0,2,0.6,a,0,Rent,0
1732,43.0,M,19,125.0,3,2.4,b,0,Rent,1
1733,25.0,M,0,88.0,2,1.8,m,319,Rent,0
1734,40.0,M,16,125.0,2,2.2,b,0,Rent,0
1735,35.0,M,10,79.0,4,2.1,a,182,Rent,0
1736,60.0,M,36,31.0,3,0.4,m,0,Rent,0
1737,57.0,M,31,131.0,2,2.7,b,394,Rent,0
1738,44.0,M,19,70.0,1,0.2,m,230,Rent,0
1739,61.0,M,36,38.0,3,0.9,a,82,Rent,0
1740,33.0,M,7,83.0,1,2.5,b,0,Rent,0
1741,45.0,M,20,59.0,1,2.4,b,0,Rent,0
1742,45.0,M,21,121.0,1,4.7,b,0,Rent,0
1743,64.0,M,38,42.0,2,0.7,a,137,Rent,0
1744,50.0,M,24,32.0,4,1.8,b,109,Rent,0
1745,28.0,M,3,29.0,4,0.8,b,135,Rent,0
1746,37.0,M,12,40.0,2,1.1,m,0,Rent,0
1747,62.0,M,36,25.0,3,0.3,a,0,Home Mortage,0
1748,29.0,M,5,21.0,4,0.4,m,89,Home Owner,0
1749,49.0,M,23,79.0,3,0.7,m,151,Home Mortage,0
1750,46.0,M,22,52.0,2,2.1,a,221,Rent,0
1751,60.0,M,34,61.0,4,1.7,m,229,Home Mortage,0
1752,55.0,M,31,25.0,2,0.2,b,0,Home Mortage,0
1753,33.0,M,8,155.0,1,7.4,a,0,Home Mortage,1
1754,53.0,M,29,25.0,2,0.4,b,0,Home Mortage,0
1755,50.0,M,24,80.0,4,4.9,b,0,Home Mortage,0
1756,28.0,M,3,55.0,4,1.7,m,0,Home Mortage,0
1757,42.0,M,17,23.0,2,0.0,a,0,Home Mortage,0
1758,33.0,M,9,60.0,1,1.2,b,0,Home Mortage,0
1759,40.0,M,14,54.0,2,0.7,b,0,Home Mortage,0
1760,31.0,M,6,44.0,4,0.8,b,0,Home Mortage,0
1761,41.0,M,16,33.0,4,0.0,m,0,Home Mortage,0
1762,52.0,M,27,45.0,2,2.0,m,121,Home Mortage,0
1763,65.0,M,35,55.0,4,1.66666666666667,a,89,Home Mortage,0
1764,48.0,M,24,134.0,1,5.0,b,0,Home Mortage,0
1765,45.0,M,21,44.0,3,0.6,m,0,Home Mortage,0
1766,26.0,M,0,149.0,2,7.2,b,154,Home Mortage,0
1767,64.0,M,38,22.0,2,0.2,a,0,Home Mortage,0
1768,41.0,M,14,74.0,3,2.33333333333333,m,0,Home Mortage,0
1769,43.0,M,18,128.0,4,5.3,b,84,Home Mortage,1
1770,60.0,M,36,62.0,4,2.2,b,0,Home Mortage,0
1771,62.0,M,37,9.0,1,0.1,b,94,Home Mortage,0
1772,46.0,M,21,9.0,2,0.7,a,0,Home Mortage,0
1773,36.0,M,11,15.0,2,0.3,m,119,Home Mortage,0
1774,31.0,M,5,28.0,4,0.8,b,0,Home Mortage,0
1775,43.0,M,18,83.0,3,0.5,a,0,Home Mortage,0
1776,46.0,M,22,73.0,1,0.8,a,117,Home Mortage,0
1777,50.0,M,26,42.0,4,1.1,m,151,Home Mortage,0
1778,52.0,M,27,34.0,2,0.7,m,114,Home Mortage,0
1779,27.0,M,3,32.0,3,1.0,m,0,Home Mortage,0
1780,34.0,M,9,68.0,1,2.8,b,0,Home Mortage,0
1781,49.0,M,24,82.0,1,2.9,b,267,Home Mortage,0
1782,52.0,M,26,19.0,2,0.7,m,0,Home Mortage,0
1783,37.0,M,11,60.0,2,2.8,b,181,Home Mortage,0
1784,53.0,M,27,192.0,1,1.7,b,601,Home Mortage,0
1785,54.0,M,29,119.0,3,2.0,b,0,Home Mortage,1
1786,29.0,M,3,190.0,2,4.5,b,0,Home Mortage,0
1787,35.0,M,11,34.0,1,1.5,m,0,Home Mortage,0
1788,32.0,M,6,44.0,4,0.2,b,0,Home Mortage,0
1789,38.0,M,13,23.0,4,0.2,a,0,Home Mortage,0
1790,44.0,M,20,171.0,4,0.7,b,567,Home Mortage,1
1791,44.0,M,20,43.0,1,0.3,a,0,Home Mortage,0
1792,48.0,M,22,139.0,1,0.0,b,0,Home Mortage,0
1793,46.0,M,20,118.0,1,5.7,b,0,Home Mortage,0
1794,35.0,M,9,113.0,3,0.8,a,0,Home Mortage,1
1795,56.0,M,32,98.0,3,3.9,a,0,Home Mortage,1
1796,49.0,M,24,70.0,1,2.9,b,0,Home Mortage,0
1797,57.0,M,32,42.0,2,2.1,a,0,Home Mortage,0
1798,35.0,M,10,143.0,1,8.6,b,0,Home Mortage,0
1799,4.0,M,20,185.0,3,2.7,b,0,Home Mortage,1
1800,38.0,M,14,28.0,4,0.4,m,100,Home Mortage,0
1801,57.0,M,33,45.0,3,1.5,b,181,Home Mortage,0
1802,35.0,M,10,78.0,1,2.6,m,0,Home Mortage,0
1803,29.0,M,3,121.0,2,1.3,b,0,Home Mortage,0
1804,58.0,M,32,59.0,1,1.6,b,0,Home Mortage,0
1805,40.0,M,16,64.0,4,2.66666666666667,b,0,Home Mortage,0
1806,51.0,M,26,15.0,2,0.0,b,114,Home Mortage,0
1807,61.0,M,36,10.0,1,0.1,b,0,Home Mortage,0
1808,46.0,M,20,61.0,2,0.4,a,0,Home Mortage,0
1809,55.0,M,31,50.0,4,1.5,b,0,Home Mortage,0
1810,35.0,M,10,79.0,4,2.1,a,0,Home Mortage,0
1811,60.0,M,34,35.0,1,0.2,b,0,Home Mortage,0
1812,28.0,M,3,11.0,4,0.5,a,0,Home Mortage,0
1813,43.0,M,19,128.0,1,4.7,b,0,Home Mortage,0
1814,61.0,M,36,55.0,3,0.9,a,0,Home Mortage,0
1815,48.0,M,22,79.0,3,0.7,m,0,Home Mortage,0
1816,65.0,M,39,18.0,2,0.4,b,0,Home Mortage,0
1817,45.0,M,19,91.0,2,1.7,m,0,Home Mortage,0
1818,36.0,M,11,9.0,4,0.2,a,0,Home Mortage,0
1819,45.0,M,20,62.0,2,2.2,a,0,Home Mortage,0
1820,60.0,M,34,59.0,1,1.6,b,231,Home Mortage,0
1821,47.0,M,22,25.0,1,0.1,b,148,Home Mortage,0
1822,32.0,M,7,54.0,4,1.3,b,0,Home Mortage,0
1823,48.0,M,23,112.0,1,5.1,m,86,Home Mortage,1
1824,33.0,M,8,125.0,1,0.0,b,0,Home Mortage,0
1825,49.0,M,23,194.0,4,8.3,m,0,Home Mortage,1
1826,56.0,M,32,72.74614760746148,1,5.8,a,0,Home Mortage,1
1827,59.0,M,33,35.0,1,0.2,b,171,Home Mortage,0
1828,56.0,M,30,113.0,2,2.7,b,352,Home Mortage,0
1829,30.0,M,4,25.0,2,0.3,m,0,Home Mortage,0
1830,59.0,M,29,45.0,3,2.0,a,0,Home Mortage,0
1831,38.0,M,13,119.0,2,7.8,b,221,Home Mortage,0
1832,47.0,M,22,30.0,4,0.4,m,115,Home Mortage,0
1833,54.0,M,29,79.0,4,3.8,m,0,Home Mortage,0
1834,34.0,M,9,178.0,1,0.8,a,0,Home Mortage,1
1835,41.0,M,16,23.0,2,0.3,m,118,Home Mortage,0
1836,47.0,M,23,171.0,2,1.4,b,284,Home Mortage,0
1837,44.0,M,19,74.0,4,1.9,a,0,Home Mortage,0
1838,43.0,M,18,103.0,3,1.0,b,180,Home Mortage,0
1839,31.0,M,7,99.0,1,4.0,b,0,Home Mortage,0
1840,28.0,M,2,43.0,4,1.3,a,0,Home Mortage,0
1841,55.0,M,25,23.0,4,0.4,a,88,Home Mortage,0
1842,42.0,M,17,91.0,1,0.1,m,199,Home Mortage,0
1843,53.0,M,29,93.0,1,2.7,m,256,Home Mortage,0
1844,30.0,M,6,154.0,1,6.0,b,0,Home Mortage,0
1845,65.0,M,40,21.0,3,0.1,a,0,Home Mortage,0
1846,43.0,M,18,65.0,2,2.2,a,0,Home Mortage,0
1847,56.0,M,32,15.0,1,0.1,m,0,Home Mortage,0
1848,25.0,M,0,52.0,3,2.6,a,159,Home Mortage,0
1849,35.0,M,10,30.0,3,1.3,b,0,Home Mortage,0
1850,50.0,M,26,42.0,1,1.6,m,0,Home Mortage,0
1851,36.0,M,10,20.0,4,0.3,b,97,Home Mortage,0
1852,34.0,M,8,60.0,4,2.2,m,0,Home Mortage,0
1853,32.0,M,6,54.0,4,1.8,a,167,Home Mortage,0
1854,51.0,M,25,60.0,4,2.6,b,97,Home Mortage,0
1855,52.0,M,25,41.0,3,1.0,m,0,Home Mortage,0
1856,65.0,M,39,30.0,3,0.7,m,0,Home Mortage,0
1857,51.0,M,24,21.0,2,1.0,m,0,Home Mortage,0
1858,37.0,M,13,105.0,1,0.8,m,0,Home Mortage,0
1859,35.0,M,11,65.0,3,2.8,b,240,Home Mortage,0
1860,67.0,M,41,20.0,2,0.4,b,80,Home Mortage,0
1861,30.0,M,6,179.0,3,4.9,b,142,Home Mortage,1
1862,62.0,M,38,161.0,1,2.9,b,0,Home Mortage,0
1863,42.0,M,17,82.0,1,3.7,a,0,Home Mortage,0
1864,48.0,M,22,43.0,1,1.2,m,112,Home Mortage,0
1865,61.0,M,36,61.0,2,2.8,b,0,Home Mortage,0
1866,36.0,M,6,90.0,4,1.8,a,0,Home Mortage,0
1867,48.0,M,24,90.0,1,2.6,m,334,Home Mortage,0
1868,65.0,M,39,21.0,2,0.4,b,0,Home Mortage,0
1869,25.0,M,1,118.0,1,5.4,b,0,Home Mortage,0
1870,55.0,M,30,44.0,2,2.0,m,0,Home Mortage,0
1871,63.0,M,37,110.0,1,4.1,a,0,Home Mortage,1
1872,31.0,M,5,99.0,4,1.8,m,268,Home Mortage,0
1873,43.0,M,17,98.0,3,1.1,b,0,Home Mortage,0
1874,28.0,M,4,69.0,3,0.7,m,80,Home Mortage,0
1875,37.0,M,11,82.0,3,0.9,m,218,Home Mortage,0
1876,27.0,M,3,112.0,3,2.5,b,389,Home Mortage,0
1877,62.0,M,38,123.0,1,2.9,b,0,Home Mortage,0
1878,51.0,M,24,78.0,1,2.66666666666667,m,0,Home Mortage,0
1879,56.0,M,30,59.0,3,0.8,b,159,Home Mortage,0
1880,56.0,M,30,78.0,3,1.7,m,0,Home Mortage,0
1881,44.0,M,19,49.0,4,1.9,a,89,Home Mortage,0
1882,46.0,M,19,82.0,3,2.66666666666667,m,0,Home Mortage,0
1883,56.0,M,32,125.0,3,0.6,b,342,Home Mortage,1
1884,56.0,M,30,185.0,1,2.9,b,0,Home Mortage,0
1885,57.0,M,33,163.0,1,7.4,b,0,Home Mortage,0
1886,31.0,M,6,19.0,4,1.1,a,104,Home Mortage,0
1887,65.0,M,41,115.0,4,1.7,m,0,Home Mortage,0
1888,31.0,M,7,81.0,2,2.0,m,0,Home Mortage,0
1889,36.0,M,10,93.0,1,2.8,a,0,Home Mortage,0
1890,56.0,M,30,111.0,4,0.3,b,372,Home Mortage,1
1891,52.0,M,27,184.0,1,8.1,b,0,Home Mortage,0
1892,42.0,M,18,50.0,4,2.2,m,0,Home Mortage,0
1893,55.0,M,30,55.0,3,1.7,b,0,Home Mortage,0
1894,49.0,M,24,13.0,1,0.4,a,101,Home Mortage,0
1895,51.0,M,25,29.0,4,0.1,b,0,Home Mortage,0
1896,26.0,M,2,72.0,4,2.6,b,0,Home Mortage,0
1897,32.0,M,7,83.0,1,2.6,m,0,Home Mortage,0
1898,54.0,M,29,98.0,1,0.1,a,0,Home Mortage,0
1899,50.0,M,24,43.0,4,0.1,b,0,Home Mortage,0
1900,59.0,M,33,34.0,1,0.2,b,0,Home Mortage,0
1901,61.0,M,36,10.0,4,0.4,m,0,Home Mortage,0
1902,43.0,M,19,201.0,2,6.66666666666667,b,0,Home Mortage,0
1903,39.0,M,14,85.0,3,1.2,a,107,Home Mortage,0
1904,56.0,M,26,50.0,3,1.4,a,0,Home Mortage,0
1905,38.0,M,14,91.0,2,0.0,b,0,Home Mortage,0
1906,25.0,M,-1,112.0,2,2.0,b,241,Home Mortage,0
1907,42.0,M,17,98.0,2,0.4,b,275,Home Mortage,0
1908,42.0,M,18,115.0,1,0.3,b,0,Home Mortage,0
1909,50.0,M,26,22.0,4,0.5,m,112,Home Mortage,0
1910,56.0,M,30,101.0,3,1.7,m,0,Home Mortage,0
1911,43.0,M,18,83.0,2,3.8,a,112,Home Mortage,0
1912,60.0,M,35,52.0,3,0.5,m,0,Home Mortage,0
1913,42.0,M,16,191.0,3,4.8,m,0,Home Mortage,1
1914,57.0,M,33,134.0,4,0.9,b,198,Home Mortage,1
1915,48.0,M,24,54.0,1,1.6,m,186,Home Mortage,0
1916,37.0,M,11,69.0,3,2.1,b,0,Home Mortage,0
1917,57.0,M,32,64.0,3,1.6,a,0,Home Mortage,0
1918,62.0,M,32,53.0,4,1.66666666666667,a,142,Home Mortage,0
1919,39.0,F,9,118.0,2,6.0,a,246,Home Mortage,1
1920,38.0,F,13,19.0,2,1.4,m,120,Home Mortage,0
1921,54.0,F,28,31.0,2,0.4,a,0,Home Mortage,0
1922,45.0,F,21,63.0,1,0.8,a,245,Home Mortage,0
1923,39.0,F,15,25.0,1,1.4,a,0,Home Mortage,0
1924,45.0,F,19,22.0,1,0.2,b,0,Home Mortage,0
1925,62.0,F,38,78.0,1,1.8,a,0,Home Mortage,0
1926,43.0,F,19,81.0,1,0.3,b,218,Home Mortage,0
1927,30.0,F,6,41.0,1,2.4,m,0,Home Mortage,0
1928,35.0,F,10,62.0,3,2.3,b,0,Home Mortage,0
1929,58.0,F,34,35.0,1,1.2,a,0,Home Mortage,0
1930,44.0,F,19,30.0,1,0.6,a,0,Home Mortage,0
1931,56.0,F,29,51.0,3,1.0,m,0,Home Mortage,0
1932,28.0,F,2,140.0,2,2.0,b,0,Home Mortage,0
1933,64.0,F,39,73.0,3,2.4,b,185,Home Mortage,0
1934,63.0,F,39,40.0,4,1.2,m,0,Home Mortage,0
1935,44.0,F,20,69.0,1,0.8,a,0,Home Mortage,0
1936,34.0,F,9,191.0,1,4.8,a,0,Home Mortage,1
1937,50.0,F,24,82.0,3,3.0,m,0,Home Mortage,0
1938,51.0,F,25,181.0,1,3.3,a,589,Home Mortage,1
1939,30.0,F,4,38.0,1,1.9,a,0,Home Mortage,0
1940,55.0,F,31,23.0,2,0.2,b,0,Home Mortage,0
1941,57.0,F,33,55.0,1,1.8,a,0,Home Mortage,0
1942,43.0,F,19,58.0,2,3.2,b,0,Home Mortage,0
1943,61.0,F,36,29.0,2,0.5,m,0,Home Mortage,0
1944,49.0,F,23,39.0,4,2.6,b,0,Home Mortage,0
1945,52.0,F,28,39.0,3,1.9,m,83,Home Mortage,0
1946,57.0,F,33,30.0,3,1.5,b,151,Home Mortage,0
1947,53.0,F,23,58.0,4,2.0,a,0,Home Mortage,0
1948,52.0,F,28,62.0,1,1.8,a,231,Home Mortage,0
1949,39.0,F,15,62.0,4,2.4,b,86,Home Mortage,0
1950,58.0,F,34,19.0,1,1.2,a,0,Home Mortage,0
1951,36.0,F,12,38.0,1,1.5,m,0,Home Mortage,0
1952,45.0,F,21,84.0,4,2.0,a,0,Home Mortage,0
1953,30.0,F,5,78.0,1,2.6,m,0,Home Mortage,0
1954,49.0,F,25,22.0,4,0.2,b,83,Home Mortage,0
1955,44.0,F,20,81.0,4,2.0,a,277,Home Mortage,0
1956,43.0,F,17,32.0,3,0.5,m,0,Home Mortage,0
1957,42.0,F,18,89.0,4,0.8,b,184,Home Mortage,0
1958,29.0,F,4,121.0,2,3.3,b,0,Home Mortage,0
1959,28.0,F,2,42.0,1,1.5,b,0,Home Mortage,0
1960,50.0,F,24,130.0,1,1.0,b,0,Home Mortage,0
1961,44.0,F,19,30.0,4,0.0,m,0,Home Mortage,0
1962,52.0,F,26,114.0,1,4.9,b,0,Home Mortage,0
1963,28.0,F,4,155.0,1,6.33333333333333,b,0,Home Mortage,0
1964,62.0,F,38,50.0,2,1.1,b,0,Home Mortage,0
1965,34.0,F,10,34.0,1,1.5,m,111,Home Mortage,0
1966,45.0,F,20,94.0,3,0.5,a,0,Home Mortage,0
1967,52.0,F,26,114.0,2,2.4,m,0,Home Mortage,0
1968,43.0,F,18,89.0,3,0.5,a,108,Home Mortage,0
1969,54.0,F,24,49.0,1,1.4,a,0,Home Mortage,0
1970,64.0,F,38,115.0,1,2.0,b,0,Home Mortage,0
1971,27.0,F,3,148.0,1,1.5,b,397,Home Mortage,0
1972,42.0,F,17,72.0,4,1.1,m,203,Home Mortage,0
1973,28.0,F,2,114.0,4,2.1,a,0,Home Mortage,0
1974,47.0,F,22,11.0,2,0.0,b,78,Home Mortage,0
1975,39.0,F,13,63.0,4,0.2,a,242,Home Mortage,0
1976,29.0,F,3,113.0,2,0.2,b,0,Home Mortage,0
1977,39.0,F,13,80.0,2,1.8,b,0,Home Mortage,0
1978,41.0,F,15,54.0,3,0.5,a,0,Home Mortage,0
1979,37.0,F,11,32.0,2,1.4,a,0,Home Mortage,0
1980,41.0,F,17,11.0,1,1.0,b,0,Home Mortage,0
1981,45.0,F,19,141.0,1,2.4,b,0,Home Mortage,0
1982,52.0,F,26,84.0,3,3.0,m,0,Home Mortage,0
1983,58.0,F,33,18.0,3,0.1,m,110,Home Mortage,0
1984,31.0,F,5,20.0,2,0.3,b,0,Home Mortage,0
1985,26.0,F,1,55.0,4,1.7,m,175,Home Mortage,0
1986,31.0,F,7,31.0,4,0.4,m,79,Home Mortage,0
1987,42.0,F,17,114.0,2,0.4,b,0,Home Mortage,0
1988,56.0,F,31,52.0,3,2.0,m,0,Home Mortage,0
1989,52.0,F,28,18.0,1,0.3,b,120,Home Mortage,0
1990,59.0,F,35,55.0,1,1.8,a,0,Home Mortage,0
1991,32.0,F,8,29.0,1,0.2,a,76,Home Mortage,0
1992,46.0,F,22,30.0,3,0.5,b,0,Home Mortage,0
1993,52.0,F,28,38.0,2,0.8,b,0,Home Mortage,0
